ACTIONTYPE,ACTIONDATE,ASSISTANCETYPE,RECORDTYPE,FAIN,AWARDMODIFICATIONAMENDMENTNUM,URI,CORRECTIONLATEDELETEIND,FISCALYEARANDQTRCORRECTION,SAI_NUM,AWARDEEORRECIPIENTLEGALENTITYNAME,AWARDEEORRECIPIENTUNIQUEIDENTIFIER,LEGALENTITYADDRLINE1,LEGALENTITYADDRLINE2,LEGALENTITYADDRLINE3,LEGALENTITYCITYNAME,LEGALENTITYSTATECD,LEGALENTITYZIP5,LEGALENTITYZIPLAST4,LEGALENTITYCOUNTRYCD,LEGALENTITYFOREIGNCITYNAME,LEGALENTITYFOREIGNPROVINCENAME,LEGALENTITYFOREIGNPOSTALCD,LEGALENTITYCONGRESSIONALDISTRICT,BUSINESSTYPES,FUNDINGAGENCYCD,FUNDINGSUBTIERAGENCYCD,FUNDINGOFFICECD,AWARDINGAGENCYCD,AWARDINGSUBTIERAGENCYCD,AWARDINGOFFICECD,CFDA_NUM,PRIMPLACEOFPERFORMANCECD,PRIMPLACEOFPERFORMANCECOUNTRYCD,PRIMPLACEOFPERFORMANCEZIP+4,PRIMPLACEOFPERFORMANCEFOREIGNLOCATIONDESC,PRIMPLACEOFPERFORMANCECONGRESSIONALDISTRICT,AWARDDESC,PERIODOFPERFORMANCESTARTDATE,PERIODOFPERFORMANCECURRENTENDDATE,FEDERALACTIONOBLIGATION,NONFEDERALFUNDINGAMOUNT,FACEVALUEOFDIRECTLOANORLOANGUARANTEE,ORIGINALLOANSUBSIDYCOST,BUSINESSFUNDSINDICATOR
A,20200915,07,2,8272928202,1,,,,SAI Exempt,ABDELKARIM FAWAKHIRI,,8454 W CATALPA AVE APT 4,,,CHICAGO,IL,60656,1307,USA,,,,05,PR,073,7300,732990,073,7300,732990,59.008,IL**031,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23500.00,3200.70,NON
A,20200915,07,2,8275838205,1,,,,SAI Exempt,TIM SKEES,,613 WASHINGTON ST,,,BROWNSVILLE,KY,42210,7219,USA,,,,02,PR,073,7300,732990,073,7300,732990,59.008,KY**061,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13100.00,1784.22,NON
A,20200916,07,2,8284888200,1,,,,SAI Exempt,ALL STAR HOTEL GROUP,,2255 9TH STREET,,,LIMON,CO,80828,0001,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,CO**073,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,110900.00,15104.58,NON
A,20200921,07,2,8329068206,1,,,,SAI Exempt,BASEMENT 9 LLC,,6510 GILDAR STREET,,,ALEXANDRIA,VA,22310,2519,USA,,,,08,R,073,7300,732990,073,7300,732990,59.008,VA**059,USA,,,08,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,126000.00,17161.20,NON
A,20200915,07,2,8266248203,1,,,,SAI Exempt,Lambert Chiropractic and Wellness Center,,4301 PARKSIDE PL,,,SANDY SPRINGS,GA,30342,2902,USA,,,,11,R,073,7300,732990,073,7300,732990,59.008,GA**089,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,60800.00,8280.96,NON
A,20200915,07,2,8264478209,1,,,,SAI Exempt,M PLUS TRANSPORT INC,,4733 W WATERS AVE APT 533,,,TAMPA,FL,33614,1453,USA,,,,14,R,073,7300,732990,073,7300,732990,59.008,FL**057,USA,,,14,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,34800.00,4739.76,NON
A,20200915,07,2,8266798204,1,,,,SAI Exempt,Top Knotch Security & Entertainment LLC,,11931 Black Hills Drive,,,Fishers,IN,46038,5487,USA,,,,05,R,073,7300,732990,073,7300,732990,59.008,IN**057,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13400.00,1825.08,NON
A,20200915,07,2,8268888200,1,,,,SAI Exempt,SHAND'S TAXI LLC,,1971 VIENNA AVE,,,DELTONA,FL,32725,3522,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,FL**127,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,9200.00,1253.04,NON
A,20200915,07,2,8270978202,1,,,,SAI Exempt,"LDR TRUCKING, LLC",,5624 NEW HOPE RD,,,GLOSTER,MS,39638,6122,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,MS**005,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,14000.00,1906.80,NON
A,20200915,07,2,8272108203,1,,,,SAI Exempt,STEPHANIE KING,,745 HOLLYWOOD BLVD,,,HOLLYWOOD,FL,33019,1601,USA,,,,23,PR,073,7300,732990,073,7300,732990,59.008,FL**011,USA,,,23,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,41800.00,5693.16,NON
A,20200915,07,2,8273448202,1,,,,SAI Exempt,P AND K DE SHAY TAKING RISK LLC,,11701 STERLING BROOK STREET,,,PEARLAND,TX,77584,8755,USA,,,,22,R,073,7300,732990,073,7300,732990,59.008,TX**201,USA,,,18,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13100.00,1784.22,NON
A,20200915,07,2,8274578208,1,,,,SAI Exempt,"NO GLASS SLIPPERS, LLC",,3617 BALDWIN AVE,,,MAKAWAO,HI,96768,9546,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,HI**009,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,150000.00,20430.00,NON
A,20200915,07,2,8275818210,1,,,,SAI Exempt,DOMA SERVICES LLC,,710 SE 10TH PL,,,CAPE CORAL,FL,33990,2941,USA,,,,19,R,073,7300,732990,073,7300,732990,59.008,FL**071,USA,,,19,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,90900.00,12380.58,NON
A,20200915,07,2,8276358205,1,,,,SAI Exempt,EA SERVICE SOLUTIONS LLC,,105 Windward Way,,,Folkston,GA,31537,9430,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,GA**049,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,31500.00,4290.30,NON
A,20200915,07,2,8276638206,1,,,,SAI Exempt,"ALEXANDER AND ASSOCIATES, INC.",,1404 OCEAN AVE,,,SEAL BEACH,CA,90740,6545,USA,,,,48,R,073,7300,732990,073,7300,732990,59.008,CA**059,USA,,,48,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,150000.00,20430.00,NON
A,20200916,07,2,8278888204,1,,,,SAI Exempt,GEORGE MATA,,3479 FT INDEPENDENCE APT 4A,,,BRONX,NY,10463,4554,USA,,,,13,PR,073,7300,732990,073,7300,732990,59.008,NY**005,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4900.00,667.38,NON
A,20200916,07,2,8279718201,1,,,,SAI Exempt,JACK PITTARD,,432 HENRY CLAY BOULEVARD,,,LEXINGTON,KY,40502,1026,USA,,,,06,PR,073,7300,732990,073,7300,732990,59.008,KY**067,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,143700.00,19571.94,NON
A,20200916,07,2,8279968206,1,,,,SAI Exempt,REDKORP INC,,23777 MULHOLLAND HWY SPC 151,,,CALABASAS,CA,91302,2766,USA,,,,33,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,30,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,129600.00,17651.52,NON
A,20200916,07,2,8280048209,1,,,,SAI Exempt,ETHEL BROWN,,6790 N BRAEBURN LN,,,GLENDALE,WI,53209,3328,USA,,,,04,PR,073,7300,732990,073,7300,732990,59.008,WI**079,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,3000.00,408.60,NON
A,20200916,07,2,8280238207,1,,,,SAI Exempt,TDG Communications Inc,,3002 New England Street,,,Rapid City,SD,57703,4764,USA,,,,00,R,073,7300,732990,073,7300,732990,59.008,SD**081,USA,,,00,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,150000.00,20430.00,NON
A,20200919,07,2,8323428206,1,,,,SAI Exempt,STEVEN BECKER,,25801 FORSYTHE WAY,,,STEVENSON RANCH,CA,91381,1434,USA,,,,25,PR,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,25,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,49900.00,6796.38,NON
A,20200916,07,2,8280558209,1,,,,SAI Exempt,HUNG BUI,,112 ADAGE DRIVE,,,PFLUGERVILLE,TX,78660,4211,USA,,,,17,PR,073,7300,732990,073,7300,732990,59.008,TX**453,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,88900.00,12108.18,NON
A,20200916,07,2,8280688202,1,,,,SAI Exempt,ESTANYS DELGADO PEREZ,,14503 SEQUOIA BEND BLVD,,,HOUSTON,TX,77032,4615,USA,,,,29,PR,073,7300,732990,073,7300,732990,59.008,TX**201,USA,,,29,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,16300.00,2220.06,NON
A,20200916,07,2,8281228206,1,,,,SAI Exempt,LYNN PHAM,,7792 10TH ST APT 2,,,WESTMINSTER,CA,92683,5323,USA,,,,47,PR,073,7300,732990,073,7300,732990,59.008,CA**059,USA,,,47,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,6200.00,844.44,NON
A,20200916,07,2,8281378205,1,,,,SAI Exempt,ALBERTO COLUNGA,,1109 CORAL AVE,,,WESLACO,TX,78599,3485,USA,,,,15,PR,073,7300,732990,073,7300,732990,59.008,TX**215,USA,,,15,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,19600.00,2669.52,NON
A,20200918,07,2,8315548207,1,,,,SAI Exempt,Rachana Hospitality Inc.,,4290 RED ARROW HWY,,,STEVENSVILLE,MI,49127,8303,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,MI**021,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,128800.00,17542.56,NON
A,20200916,07,2,8281938207,1,,,,SAI Exempt,NEIL EPSTEIN,,100 VIA ROYALE APT 104,,,JUPITER,FL,33458,6969,USA,,,,18,PR,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,18,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,1900.00,258.78,NON
A,20200916,07,2,8282788201,1,,,,SAI Exempt,BARLOW ADVENTURES LLC,,3009 W STATE ROUTE 89A,,,SEDONA,AZ,86336,5056,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,AZ**025,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,128700.00,17528.94,NON
A,20200916,07,2,8283148210,1,,,,SAI Exempt,"TEMMKO, LLC",,5380 SOBRANTE AVE,,,EL SOBRANTE,CA,94803,1434,USA,,,,11,R,073,7300,732990,073,7300,732990,59.008,CA**013,USA,,,11,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,16100.00,2192.82,NON
A,20200916,07,2,8283408205,1,,,,SAI Exempt,BEST ORLANDO SALES AND SERVICES INC,,651 N GOLDENROD ROAD STE 24,,,ORLANDO,FL,32807,6292,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,FL**095,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23700.00,3227.94,NON
A,20200916,07,2,8283588202,1,,,,SAI Exempt,FIJI BROS TRUCKING LLC,,361 N 780 E,,,LINDON,UT,84042,2520,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,UT**049,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,24300.00,3309.66,NON
A,20200916,07,2,8284088207,1,,,,SAI Exempt,ARL TRUCKING HAULING INC,,26041 SW 130 AVENUE,,,HOMESTEAD,FL,33032,8908,USA,,,,26,R,073,7300,732990,073,7300,732990,59.008,FL**086,USA,,,26,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,56200.00,7654.44,NON
A,20200916,07,2,8286508206,1,,,,SAI Exempt,LFJ BAR INC,,W2961 M69,,,PERRONVILLE,MI,49873,0101,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,MI**109,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23100.00,3146.22,NON
A,20200916,07,2,8286808202,1,,,,SAI Exempt,GUY W. LINDE,,317 CANAL ST,,,PRINCETON,WI,54968,9114,USA,,,,06,PR,073,7300,732990,073,7300,732990,59.008,WI**047,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,20800.00,2832.96,NON
A,20200916,07,2,8287028206,1,,,,SAI Exempt,"Whitty and Sons Construction, LLC.",,4111 VEITH AVE,,,MADISON,WI,53704,1148,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,WI**025,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,53600.00,7300.32,NON
A,20200919,07,2,8324428208,1,,,,SAI Exempt,JOHN M. TRENT,,3196 19TH ST N,,,ST PETERSBURG,FL,33713,3018,USA,,,,13,PR,073,7300,732990,073,7300,732990,59.008,FL**103,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,25000.00,3405.00,NON
A,20200916,07,2,8287098205,1,,,,SAI Exempt,RL ENERGY SOLUTIONS,,3716 OAK BENT DR,,,PEARLAND,TX,77581,7285,USA,,,,22,R,073,7300,732990,073,7300,732990,59.008,TX**201,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,74200.00,10106.04,NON
A,20200916,07,2,8287688205,1,,,,SAI Exempt,Manfreds Bespoke LTD,,467 TROUTMAN ST APT 3I,,,BROOKLYN,NY,11237,2637,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,NY**047,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,9700.00,1321.14,NON
A,20200916,07,2,8287698208,1,,,,SAI Exempt,GRANGIO REST. CORP.,,59 GROVE ST,,,NEW YORK,NY,10014,3416,USA,,,,10,R,073,7300,732990,073,7300,732990,59.008,NY**061,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,65000.00,8853.00,NON
A,20200916,07,2,8287978209,1,,,,SAI Exempt,Paradise Laundry Inc,,273 MUSE DR,,,EL DORADO HILLS,CA,95762,4451,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,CA**017,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,125000.00,17025.00,NON
A,20200916,07,2,8288678204,1,,,,SAI Exempt,EventWitness LLC,,7708 SARDIS ROAD,,,CHARLOTTE,NC,28270,2753,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,NC**119,USA,,,09,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,150000.00,20430.00,NON
A,20200916,07,2,8290608204,1,,,,SAI Exempt,Juliana GEhami PA,,18081 BISCAYNE BLVD,,,AVENTURA,FL,33160,2526,USA,,,,23,R,073,7300,732990,073,7300,732990,59.008,FL**086,USA,,,23,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,2300.00,313.26,NON
A,20200916,07,2,8292288208,1,,,,SAI Exempt,NOV NATION LLC,,5700 BRAXTON DR STE 200,,,HOUSTON,TX,77036,2125,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,TX**201,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,57100.00,7777.02,NON
A,20200916,07,2,8292328207,1,,,,SAI Exempt,"All Signs & Letters, LLC",,40 CULVERN STREET,,,ASHEVILLE,NC,28804,2517,USA,,,,11,R,073,7300,732990,073,7300,732990,59.008,NC**021,USA,,,11,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,8500.00,1157.70,NON
A,20200916,07,2,8292578201,1,,,,SAI Exempt,GREG SARETTE,,69 HILLS RD,,,AUBURN,NH,03032,3943,USA,,,,01,PR,073,7300,732990,073,7300,732990,59.008,NH**015,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,5700.00,776.34,NON
A,20200916,07,2,8292618200,1,,,,SAI Exempt,HITS CONSULTING GROUP LLC,,1225 FRANKLIN AVE STE 325,,,GARDEN CITY,NY,11530,1693,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,NY**059,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,140500.00,19136.10,NON
A,20200916,07,2,8292828204,1,,,,SAI Exempt,GLOBAL BUSINESS EXCHANGE LLC,,242 SUSSEX STREET,,,PATERSON,NJ,07503,2410,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,NJ**003,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13900.00,1893.18,NON
A,20200916,07,2,8293698204,1,,,,SAI Exempt,RENE YANCEY,,640 QUARTERHORSE ROAD,,,PRINCETON,NC,27569,8645,USA,,,,07,PR,073,7300,732990,073,7300,732990,59.008,NC**183,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,61700.00,8403.54,NON
A,20200916,07,2,8294098203,1,,,,SAI Exempt,NANCY PRINCE NATOLI,,132 SOARING SKY,,,TORRANCE,CA,90505,0001,USA,,,,33,PR,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,33,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,15000.00,2043.00,NON
A,20200916,07,2,8294798201,1,,,,SAI Exempt,JAMES VALDEZ,,16505 LA CANTERA PARKWAY 1923,,,SAN ANTONIO,TX,78256,2413,USA,,,,20,PR,073,7300,732990,073,7300,732990,59.008,TX**029,USA,,,20,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,35600.00,4848.72,NON
A,20200916,07,2,8294908208,1,,,,SAI Exempt,CHRISTOPHER BLANDING,,311CHESTNUT BLVD,,,ANDERSON,SC,29625,1841,USA,,,,03,PR,073,7300,732990,073,7300,732990,59.008,SC**007,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,14000.00,1906.80,NON
A,20200916,07,2,8295068207,1,,,,SAI Exempt,Castle Adjustment Services,,20409 WYANDOTTE ST,,,WINNETKA,CA,91306,3120,USA,,,,30,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,30,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,95000.00,12939.00,NON
A,20200916,07,2,8295018203,1,,,,SAI Exempt,OCTOPUS RESTAURANTS LLC,,2190 PIMMIT DR STE B,,,FALLS CHURCH,VA,22043,2806,USA,,,,08,R,073,7300,732990,073,7300,732990,59.008,VA**059,USA,,,08,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,125500.00,17093.10,NON
A,20200916,07,2,8295188208,1,,,,SAI Exempt,Players Edge Inc,,44 PEGASUS PLACE,,,BEAR,DE,19701,2377,USA,,,,00,R,073,7300,732990,073,7300,732990,59.008,DE**003,USA,,,00,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,76900.00,10473.78,NON
A,20200916,07,2,8295248202,1,,,,SAI Exempt,GERARD DEBARI,,133 MARKS ROAD,,,MARGARETVILLE,NY,12455,0001,USA,,,,19,PR,073,7300,732990,073,7300,732990,59.008,NY**025,USA,,,19,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,1900.00,258.78,NON
A,20200917,07,2,8295898209,1,,,,SAI Exempt,Energy Enablement LLC,,FOSTER PLAZA 5 651 HOLIDAY DRIVE SUITE 400,,,Pittsburgh,PA,15220,0301,USA,,,,17,R,073,7300,732990,073,7300,732990,59.008,PA**003,USA,,,17,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,107000.00,14573.40,NON
A,20200917,07,2,8295908210,1,,,,SAI Exempt,CAMI 1975 CORPORATION,,168 PUTNAM ST APT 3,,,EAST BOSTON,MA,02128,1462,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,MA**025,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,100000.00,13620.00,NON
A,20200917,07,2,8297568208,1,,,,SAI Exempt,MIDWEST GRAIN TRANSPORT INC,,35 ELLIS BLVD,,,TROY,MO,63379,1151,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,MO**113,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,14500.00,1974.90,NON
A,20200917,07,2,8300658202,1,,,,SAI Exempt,MARTIN ROGERS,,3310 EL DORADO ROAD,,,MISSOURI CITY,TX,77459,3014,USA,,,,09,PR,073,7300,732990,073,7300,732990,59.008,TX**157,USA,,,09,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,19000.00,2587.80,NON
A,20200917,07,2,8300848200,1,,,,SAI Exempt,CAMERON DUMAS,,5532 MARYPORT DR,,,HUNTINGTON BEACH,CA,92649,4821,USA,,,,48,PR,073,7300,732990,073,7300,732990,59.008,CA**059,USA,,,48,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4000.00,544.80,NON
